Date,Time,Latitude,Longitude,depth,Mag,Location
31-Jul-25, 11:50 PM,8.06,126.25,33,1.6,018 km N 84° W of Lingig (Surigao Del Sur)
31-Jul-25, 11:50 PM,8.63,126.36,22,1.4,020 km S 49° E of San Agustin (Surigao Del Sur)
31-Jul-25, 11:46 PM,9.78,123.02,26,2,011 km N 65° E of Mabinay (Negros Oriental)
31-Jul-25, 11:45 PM,8.32,126.55,45,1.6,024 km S 78° E of Hinatuan (Surigao Del Sur)
31-Jul-25, 11:27 PM,13.4,120.17,7,2.7,032 km S 86° W of Paluan (Occidental Mindoro)
31-Jul-25, 10:58 PM,11.78,125.46,51,1.8,003 km N 12° E of San Julian (Eastern Samar)
31-Jul-25, 10:41 PM,9.37,126.15,25,1.4,012 km N 25° W of Cortes (Surigao Del Sur)
31-Jul-25, 10:36 PM,5.75,124.95,1,2.4,014 km S 20° W of Maasim (Sarangani)
31-Jul-25, 10:21 PM,8.51,124.25,6,1.7,006 km N 81° W of Initao (Misamis Oriental)
31-Jul-25, 10:11 PM,11.31,126.07,2,4.1,044 km N 59° E of Mercedes (Eastern Samar)
31-Jul-25, 10:08 PM,7.37,124.58,34,1.5,003 km S 71° E of Alamada (Cotabato)
31-Jul-25, 09:29 PM,17.27,120.45,72,2.7,011 km N 06° E of City Of Candon (Ilocos Sur)
31-Jul-25, 09:02 PM,8.18,126.94,3,3,059 km N 75° E of Lingig (Surigao Del Sur)
31-Jul-25, 08:53 PM,9.92,125.15,17,3.1,008 km S 89° E of Limasawa (Southern Leyte)
31-Jul-25, 08:51 PM,8.18,126.86,7,2.6,051 km N 72° E of Lingig (Surigao Del Sur)
31-Jul-25, 08:44 PM,8.12,126.73,20,1.7,036 km N 76° E of Lingig (Surigao Del Sur)
31-Jul-25, 08:17 PM,8.11,126.86,5,3,050 km N 81° E of Lingig (Surigao Del Sur)
31-Jul-25, 07:27 PM,13.74,122.68,2,2.4,015 km S 56° W of Ragay (Camarines Sur)
31-Jul-25, 07:06 PM,13.48,121.48,7,2.5,026 km N 49° E of Naujan (Oriental Mindoro)
31-Jul-25, 06:51 PM,19.31,121.24,2,2.8,022 km N 10° E of Dalupiri Island (Calayan) (Cagayan)
31-Jul-25, 06:26 PM,8.86,123.16,7,2.4,026 km S 33° E of Siaton (Negros Oriental)
31-Jul-25, 05:43 PM,18.74,120.76,28,1.5,020 km N 08° W of Pagudpud (Ilocos Norte)
31-Jul-25, 03:10 PM,18.8,121.2,19,2.3,019 km S 73° W of Fuga Island (Aparri) (Cagayan)
31-Jul-25, 03:01 PM,10.06,122.53,20,2.7,014 km N 50° W of Cauayan (Negros Occidental)
31-Jul-25, 02:10 PM,8.46,126.59,28,1.5,030 km N 69° E of Hinatuan (Surigao Del Sur)
31-Jul-25, 12:45 PM,15.13,119.09,15,3.6,094 km S 69° W of Palauig (Zambales)
31-Jul-25, 12:12 PM,14.47,123.41,61,3.2,049 km S 89° E of Tinaga Island (Vinzons) (Camarines Norte)
31-Jul-25, 12:02 PM,6.59,126.16,30,3.2,012 km S 51° E of Governor Generoso (Davao Oriental)
31-Jul-25, 11:40 AM,9.2,126.69,7,3,052 km N 60° E of Bayabas (Surigao Del Sur)
31-Jul-25, 11:26 AM,13.77,120.62,103,1.7,007 km S 11° W of Calatagan (Batangas)
31-Jul-25, 10:22 AM,9.77,126.15,31,2,001 km S 54° W of General Luna (Surigao Del Norte)
31-Jul-25, 09:05 AM,14.15,125.41,44,2.6,117 km N 70° E of Gigmoto (Catanduanes)
31-Jul-25, 07:30 AM,6.86,126.66,110,2.8,031 km S 48° E of Tarragona (Davao Oriental)
31-Jul-25, 07:29 AM,8.19,127.37,38,1.7,107 km N 81° E of Lingig (Surigao Del Sur)
31-Jul-25, 07:25 AM,6.94,125.63,20,2.4,014 km S 10° E of City Of Davao
31-Jul-25, 06:57 AM,15.1,119.1,22,3.3,098 km S 75° W of Iba (Zambales)
31-Jul-25, 06:52 AM,9.35,126.24,29,1.8,010 km N 30° E of Cortes (Surigao Del Sur)
31-Jul-25, 06:37 AM,8.27,127.42,26,2.4,114 km N 77° E of Lingig (Surigao Del Sur)
31-Jul-25, 06:16 AM,11.81,124.25,2,2.2,011 km N 71° W of Maripipi (Biliran)
31-Jul-25, 06:03 AM,13.62,124.2,35,1.6,006 km N 41° W of Virac (Catanduanes)
31-Jul-25, 05:43 AM,15.68,121.77,13,1.8,023 km S 69° E of Baler (Aurora)
31-Jul-25, 04:58 AM,6.04,126.02,134,3.2,040 km S 65° E of Don Marcelino (Davao Occidental)
31-Jul-25, 04:51 AM,13.57,120.68,108,1.8,014 km N 21° W of Abra De Ilog (Occidental Mindoro)
31-Jul-25, 04:45 AM,15.16,119.01,34,2.4,106 km S 80° W of Iba (Zambales)
31-Jul-25, 04:41 AM,13.64,120.66,97,1.6,022 km S 07° E of Calatagan (Batangas)
31-Jul-25, 04:31 AM,18.7,121.6,80,1.8,030 km S 56° E of Fuga Island (Aparri) (Cagayan)
31-Jul-25, 04:28 AM,5.77,125.81,39,2.6,024 km S 50° E of Jose Abad Santos (Davao Occidental)
31-Jul-25, 04:21 AM,8.79,126.47,28,2.3,019 km S 87° E of Marihatag (Surigao Del Sur)
31-Jul-25, 04:19 AM,7.23,123.55,18,2.4,030 km S 32° E of Tabina (Zamboanga Del Sur)
31-Jul-25, 03:53 AM,10,126.08,17,2.1,002 km S 26° E of Burgos (Surigao Del Norte)
31-Jul-25, 03:39 AM,8.86,126.55,18,2.1,028 km S 78° E of Cagwait (Surigao Del Sur)
31-Jul-25, 02:39 AM,10.18,125.97,7,1.7,020 km N 22° W of Santa Monica (Surigao Del Norte)
31-Jul-25, 02:27 AM,5.78,126.24,119,2.3,067 km S 77° E of Jose Abad Santos (Davao Occidental)
31-Jul-25, 01:29 AM,8.21,126.71,21,2.3,038 km N 59° E of Lingig (Surigao Del Sur)
31-Jul-25, 01:17 AM,9.67,122.01,4,2.7,047 km S 76° W of City Of Sipalay (Negros Occidental)
31-Jul-25, 12:57 AM,16.33,122.41,17,2.8,022 km S 72° E of Dilasag (Aurora)
31-Jul-25, 12:54 AM,6.38,126.98,53,3.1,094 km S 38° E of Tarragona (Davao Oriental)
31-Jul-25, 12:30 AM,11.89,121.31,33,1.5,026 km S 80° W of Caluya (Antique)
31-Jul-25, 12:16 AM,14.03,120.44,111,2.6,021 km S 75° W of Nasugbu (Batangas)
31-Jul-25, 12:12 AM,10.03,126.1,31,1.9,003 km N 63° E of Burgos (Surigao Del Norte)
30-Jul-25, 11:51 PM,16.36,122.42,8,2.3,022 km S 80° E of Dilasag (Aurora)
30-Jul-25, 11:06 PM,7.48,126.14,33,1.9,007 km S 03° E of New Bataan (Davao De Oro)
30-Jul-25, 10:06 PM,6.15,126.23,124,2.6,058 km S 18° E of Governor Generoso (Davao Oriental)
30-Jul-25, 10:03 PM,16.27,122.54,8,2.5,038 km S 69° E of Dilasag (Aurora)
30-Jul-25, 09:55 PM,11.18,124.63,7,1.7,007 km S 86° E of Kananga (Leyte)
30-Jul-25, 09:54 PM,11.18,124.67,9,2.6,012 km S 88° E of Kananga (Leyte)
30-Jul-25, 09:49 PM,16.36,122.26,7,2.2,007 km S 58° E of Dilasag (Aurora)
30-Jul-25, 09:37 PM,7.88,126.91,9,1.7,051 km N 48° E of Baganga (Davao Oriental)
30-Jul-25, 07:21 PM,7.32,125.83,15,2.7,003 km N 60° W of Mabini (Davao De Oro)
30-Jul-25, 07:17 PM,16.36,122.44,10,2.9,025 km S 81° E of Dilasag (Aurora)
30-Jul-25, 07:14 PM,9.72,125.85,27,2,016 km N 49° W of Socorro (Surigao Del Norte)
30-Jul-25, 07:07 PM,16.42,122.21,5,2.3,003 km N 02° E of Dilasag (Aurora)
30-Jul-25, 06:46 PM,16.31,122.41,17,3,023 km S 68° E of Dilasag (Aurora)
30-Jul-25, 05:11 PM,10.14,125.87,28,1.9,022 km N 54° W of Santa Monica (Surigao Del Norte)
30-Jul-25, 04:12 PM,15.11,120.69,101,2.1,006 km N 33° W of Mexico (Pampanga)
30-Jul-25, 02:56 PM,7.56,125.84,33,1.3,003 km S 28° E of New Corella (Davao Del Norte)
30-Jul-25, 01:12 PM,18.67,121.04,2,2.8,008 km N 34° W of Claveria (Cagayan)
30-Jul-25, 10:41 AM,15.73,121.85,16,4,031 km S 84° E of Baler (Aurora)
30-Jul-25, 10:21 AM,8.25,127.2,15,3.5,090 km N 75° E of Lingig (Surigao Del Sur)
30-Jul-25, 10:20 AM,8.33,127.32,10,2.1,105 km N 72° E of Lingig (Surigao Del Sur)
30-Jul-25, 10:18 AM,8.26,127.34,23,3.1,105 km N 76° E of Lingig (Surigao Del Sur)
30-Jul-25, 09:17 AM,8.3,127.35,13,3.1,107 km N 74° E of Lingig (Surigao Del Sur)
30-Jul-25, 08:54 AM,13.83,124.01,15,2.3,017 km N 68° E of Caramoan (Camarines Sur)
30-Jul-25, 08:05 AM,6.53,124.08,10,3.5,004 km S 46° E of Kalamansig (Sultan Kudarat)
30-Jul-25, 06:56 AM,6.2,126.65,35,2.6,081 km S 52° E of Governor Generoso (Davao Oriental)
30-Jul-25, 06:23 AM,14.98,121.44,23,2.2,032 km N 38° W of General Nakar (Quezon)
30-Jul-25, 05:59 AM,7.5,126.68,49,4,015 km S 58° E of Baganga (Davao Oriental)
30-Jul-25, 04:57 AM,8.67,125.65,31,2.1,001 km South of Esperanza (Agusan Del Sur)
30-Jul-25, 04:41 AM,9.43,126.12,5,2.5,018 km N 24° W of Cortes (Surigao Del Sur)
30-Jul-25, 04:39 AM,8.28,127.61,8,2.5,135 km N 79° E of Lingig (Surigao Del Sur)
30-Jul-25, 02:30 AM,15.1,118.97,29,3.1,107 km S 70° W of Palauig (Zambales)
30-Jul-25, 02:18 AM,10.02,125.06,25,2.6,005 km S 71° E of Padre Burgos (Southern Leyte)
30-Jul-25, 12:42 AM,10.18,126.69,10,2.9,070 km N 75° E of Burgos (Surigao Del Norte)
30-Jul-25, 12:31 AM,10.1,126.73,5,3.2,072 km N 61° E of General Luna (Surigao Del Norte)
29-Jul-25, 11:23 PM,17.67,122.17,17,2.2,032 km N 12° W of Maconacon (Isabela)
29-Jul-25, 10:16 PM,8.45,122.67,33,1.6,037 km N 01° W of Liloy (Zamboanga Del Norte)
29-Jul-25, 08:02 PM,8.18,127.4,60,3,110 km N 82° E of Lingig (Surigao Del Sur)
29-Jul-25, 07:25 PM,8.81,126.67,22,2.4,041 km N 88° E of Marihatag (Surigao Del Sur)
29-Jul-25, 06:33 PM,8.79,126.66,11,2.6,040 km S 88° E of Marihatag (Surigao Del Sur)
29-Jul-25, 05:40 PM,8.33,127.62,27,2.5,137 km N 76° E of Lingig (Surigao Del Sur)
29-Jul-25, 04:18 PM,9.4,125.55,12,2.3,006 km S 27° W of Kitcharao (Agusan Del Norte)
29-Jul-25, 03:23 PM,8.37,125.91,6,2.4,010 km S 81° W of Rosario (Agusan Del Sur)
29-Jul-25, 02:55 PM,7.87,122.85,28,2.3,013 km N 52° E of Kabasalan (Zamboanga Sibugay)
29-Jul-25, 02:51 PM,15.57,121.58,32,1.6,018 km S 21° E of San Luis (Aurora)
29-Jul-25, 01:08 PM,13.47,120.64,42,1.5,010 km N 74° W of Abra De Ilog (Occidental Mindoro)
29-Jul-25, 12:36 PM,18.66,120.77,32,1.5,011 km N 12° W of Pagudpud (Ilocos Norte)
29-Jul-25, 12:10 PM,13.79,120.82,2,2.2,014 km N 70° W of Mabini (Batangas)
29-Jul-25, 11:49 AM,13.69,120.9,33,1.5,005 km N 40° E of Tingloy (Batangas)
29-Jul-25, 11:41 AM,13.77,120.84,2,4.2,013 km S 44° W of San Luis (Batangas)
29-Jul-25, 11:39 AM,13.8,120.83,4,4.3,011 km S 56° W of San Luis (Batangas)
29-Jul-25, 11:04 AM,8.27,127.43,28,3.1,115 km N 77° E of Lingig (Surigao Del Sur)
29-Jul-25, 09:13 AM,9.02,126.63,19,1.8,038 km N 73° E of Cagwait (Surigao Del Sur)
29-Jul-25, 08:45 AM,8.11,127.39,58,2.6,108 km N 86° E of Lingig (Surigao Del Sur)
29-Jul-25, 08:29 AM,13.7,120.64,96,1.6,015 km S 03° E of Calatagan (Batangas)
29-Jul-25, 08:09 AM,17.98,120.68,33,1.4,003 km S 86° E of Banna (Ilocos Norte)
29-Jul-25, 08:05 AM,13.01,120.23,33,1.4,046 km S 59° W of Mamburao (Occidental Mindoro)
29-Jul-25, 07:05 AM,13.55,120.66,89,1.5,014 km N 34° W of Abra De Ilog (Occidental Mindoro)
29-Jul-25, 06:32 AM,14.74,121.64,33,1.6,001 km S 63° W of Infanta (Quezon)
29-Jul-25, 06:18 AM,18.98,120.71,7,3.8,047 km N 10° W of Pagudpud (Ilocos Norte)
29-Jul-25, 05:25 AM,14.95,120.15,73,1.8,002 km S 16° W of San Marcelino (Zambales)
29-Jul-25, 05:21 AM,18.29,120.93,9,2.3,013 km N 72° W of Calanasan (Apayao)
29-Jul-25, 04:58 AM,13.87,120.54,85,1.6,011 km N 65° W of Calatagan (Batangas)
29-Jul-25, 04:53 AM,6.32,126.26,43,2.5,042 km S 29° E of Governor Generoso (Davao Oriental)
29-Jul-25, 04:39 AM,8.05,124.81,11,1.7,024 km N 77° W of Lantapan (Bukidnon)
29-Jul-25, 04:37 AM,11.41,126.06,13,3.2,049 km N 82° E of Hernani (Eastern Samar)
29-Jul-25, 03:55 AM,7.9,123.42,32,1.7,008 km N 14° W of City Of Pagadian (Zamboanga Del Sur)
29-Jul-25, 02:58 AM,19.9,121.09,34,2.8,081 km N 30° W of Calayan (Cagayan)
29-Jul-25, 02:13 AM,17.72,120.69,14,1.5,002 km S 74° W of Lagayan (Abra)
29-Jul-25, 01:32 AM,17.62,120.54,9,1.9,006 km N 30° W of Langiden (Abra)
29-Jul-25, 12:59 AM,18.92,120.63,3,2.5,043 km N 23° W of Pagudpud (Ilocos Norte)
29-Jul-25, 12:06 AM,12.62,120.64,6,1.8,033 km N 81° W of Calintaan (Occidental Mindoro)
28-Jul-25, 11:18 PM,8.22,127.44,40,2.4,115 km N 80° E of Lingig (Surigao Del Sur)
28-Jul-25, 10:03 PM,11.92,125.63,22,2.5,021 km S 53° E of Dolores (Eastern Samar)
28-Jul-25, 09:59 PM,9.4,125.58,1,2.6,005 km S 05° E of Kitcharao (Agusan Del Norte)
28-Jul-25, 08:19 PM,8.02,126.58,29,2.1,019 km S 85° E of Lingig (Surigao Del Sur)
28-Jul-25, 07:45 PM,8.02,126.68,33,1.7,030 km S 86° E of Lingig (Surigao Del Sur)
28-Jul-25, 07:13 PM,13.72,120.61,146,2.5,013 km S 09° W of Calatagan (Batangas)
28-Jul-25, 06:57 PM,17.58,122.27,33,2,021 km N 08° E of Maconacon (Isabela)
28-Jul-25, 06:57 PM,13.24,123.8,11,2.5,002 km N 70° E of Santo Domingo (Albay)
28-Jul-25, 06:47 PM,6.82,124.33,22,1.6,012 km S 06° E of Datu Anggal Midtimbang (Maguindanao Del Sur)
28-Jul-25, 06:45 PM,7.93,124.24,33,1.9,004 km N 61° E of Balindong (Lanao Del Sur)
28-Jul-25, 06:07 PM,12.46,123.56,22,1.8,007 km S 78° E of Baleno (Masbate)
28-Jul-25, 05:38 PM,13.36,122.37,2,1.6,016 km N 85° W of San Francisco (Quezon)
28-Jul-25, 05:18 PM,7.92,124.22,34,1.6,002 km East of Balindong (Lanao Del Sur)
28-Jul-25, 04:22 PM,11.95,125.89,19,3.8,045 km S 78° E of Dolores (Eastern Samar)
28-Jul-25, 03:54 PM,7.77,124.13,11,2.3,004 km N 71° W of Tubaran (Lanao Del Sur)
28-Jul-25, 02:35 PM,12.48,123.65,10,4.7,013 km N 12° E of City Of Masbate (Masbate)
28-Jul-25, 01:38 PM,8.28,127.47,50,2.4,119 km N 77° E of Lingig (Surigao Del Sur)
28-Jul-25, 01:31 PM,11.31,124.52,7,2.2,014 km N 82° W of Capoocan (Leyte)
28-Jul-25, 01:30 PM,11.34,124.55,3,2.6,011 km N 64° W of Capoocan (Leyte)
28-Jul-25, 12:53 PM,16.14,119.88,25,2.1,006 km S 19° E of Bani (Pangasinan)
28-Jul-25, 12:20 PM,12.33,121.47,33,2,014 km N 89° E of Bulalacao (Oriental Mindoro)
28-Jul-25, 12:02 PM,17.11,119.78,11,3,071 km S 85° W of City Of Candon (Ilocos Sur)
28-Jul-25, 11:14 AM,8.4,127.47,6,3.3,123 km N 71° E of Lingig (Surigao Del Sur)
28-Jul-25, 09:30 AM,5.66,125.5,186,3,021 km N 10° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
28-Jul-25, 09:26 AM,7.76,126.55,32,2,011 km S 73° E of Cateel (Davao Oriental)
28-Jul-25, 08:47 AM,6.13,127.28,13,3.1,137 km S 42° E of Tarragona (Davao Oriental)
28-Jul-25, 08:16 AM,6.94,120.53,21,2.1,071 km N 05° W of Pangutaran (Sulu)
28-Jul-25, 07:47 AM,6.74,126.59,27,2.1,038 km S 25° E of Tarragona (Davao Oriental)
28-Jul-25, 07:17 AM,18.51,120.86,7,2.2,005 km S 70° E of Dumalneg (Ilocos Norte)
28-Jul-25, 06:23 AM,7.77,124.11,7,2.5,003 km S 88° E of Pagayawan (Lanao Del Sur)
28-Jul-25, 06:04 AM,7.79,127.22,11,2.8,076 km N 72° E of Baganga (Davao Oriental)
28-Jul-25, 05:52 AM,11.68,125.52,26,2,010 km S 40° E of San Julian (Eastern Samar)
28-Jul-25, 05:35 AM,5.68,125.51,27,2.1,023 km N 11° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
28-Jul-25, 05:26 AM,6.28,126.19,14,1.8,043 km S 18° E of Governor Generoso (Davao Oriental)
28-Jul-25, 04:47 AM,15.39,120.06,42,1.6,013 km N 21° E of Botolan (Zambales)
28-Jul-25, 03:58 AM,13.85,120.54,191,3.7,010 km N 80° W of Calatagan (Batangas)
28-Jul-25, 03:19 AM,8,126.52,29,1.8,013 km S 70° E of Lingig (Surigao Del Sur)
28-Jul-25, 03:06 AM,7.44,126.24,2,2.6,017 km S 44° E of New Bataan (Davao De Oro)
28-Jul-25, 02:53 AM,16.23,121.21,4,3,015 km S 53° E of Dupax Del Norte (Nueva Vizcaya)
28-Jul-25, 02:41 AM,15.03,119.21,5,2.8,087 km S 59° W of Palauig (Zambales)
28-Jul-25, 02:26 AM,17.81,120.41,25,2,005 km N 67° W of Cabugao (Ilocos Sur)
28-Jul-25, 02:08 AM,7.04,125.23,7,1.7,014 km S 58° E of Magpet (Cotabato)
28-Jul-25, 02:07 AM,18.2,120.62,8,2.5,003 km N 84° E of City Of Laoag (Ilocos Norte)
28-Jul-25, 01:57 AM,11.34,125.52,34,1.5,009 km S 20° W of Llorente (Eastern Samar)
28-Jul-25, 01:52 AM,8.84,126.04,29,1.6,012 km S 03° E of San Miguel (Surigao Del Sur)
28-Jul-25, 01:24 AM,10.05,127.12,14,1.8,109 km N 74° E of General Luna (Surigao Del Norte)
28-Jul-25, 01:11 AM,9.18,126.41,24,1.7,026 km S 65° E of Cortes (Surigao Del Sur)
28-Jul-25, 12:58 AM,8.75,126.43,21,2.3,016 km S 68° E of Marihatag (Surigao Del Sur)
28-Jul-25, 12:18 AM,16.86,120.54,9,1.6,003 km S 16° E of Alilem (Ilocos Sur)
28-Jul-25, 12:12 AM,10.17,125.25,32,1.7,011 km S 07° W of Anahawan (Southern Leyte)
27-Jul-25, 11:59 PM,7.41,127.3,19,2.9,082 km N 83° E of Caraga (Davao Oriental)
27-Jul-25, 11:28 PM,12.84,120.99,2,2.5,022 km East of Sablayan (Occidental Mindoro)
27-Jul-25, 11:27 PM,8.95,126.17,35,2.3,010 km S 44° W of Tago (Surigao Del Sur)
27-Jul-25, 11:06 PM,9.66,126.13,24,2.4,013 km S 38° E of Dapa (Surigao Del Norte)
27-Jul-25, 10:40 PM,8.61,126.5,31,2.2,031 km S 46° E of Marihatag (Surigao Del Sur)
27-Jul-25, 10:33 PM,8.72,122.7,27,2.4,047 km N 50° W of Jose Dalman (Zamboanga Del Norte)
27-Jul-25, 10:27 PM,18.79,120.8,3,2.7,025 km N 03° E of Pagudpud (Ilocos Norte)
27-Jul-25, 10:24 PM,9.9,126.01,21,2.2,006 km N 55° E of Del Carmen (Surigao Del Norte)
27-Jul-25, 10:21 PM,18.6,120.79,11,2.2,005 km N 02° W of Pagudpud (Ilocos Norte)
27-Jul-25, 10:21 PM,8.8,126.72,20,2.4,046 km N 90° E of Marihatag (Surigao Del Sur)
27-Jul-25, 10:09 PM,8.07,126.7,12,2.1,032 km N 84° E of Lingig (Surigao Del Sur)
27-Jul-25, 09:36 PM,13.37,124.91,19,2.5,066 km S 61° E of Baras (Catanduanes)
27-Jul-25, 09:29 PM,8.29,125.91,33,2.1,014 km S 44° W of Rosario (Agusan Del Sur)
27-Jul-25, 08:34 PM,9.52,126.06,10,3.3,015 km S 43° E of Socorro (Surigao Del Norte)
27-Jul-25, 07:55 PM,6.14,126.07,124,2.7,042 km S 82° E of Don Marcelino (Davao Occidental)
27-Jul-25, 07:30 PM,17.05,120.24,21,2.5,022 km S 81° W of Santa Cruz (Ilocos Sur)
27-Jul-25, 06:46 PM,5.6,127.16,32,3.2,172 km S 78° E of Jose Abad Santos (Davao Occidental)
27-Jul-25, 06:28 PM,10.09,125.02,10,3.1,006 km N 07° E of Padre Burgos (Southern Leyte)
27-Jul-25, 05:24 PM,15.54,120.5,137,2.8,012 km N 57° W of City Of Tarlac (Tarlac)
27-Jul-25, 05:00 PM,12.82,125.2,10,3,034 km N 36° E of Laoang (Northern Samar)
27-Jul-25, 04:49 PM,7.95,126.4,27,2.2,009 km S 06° W of Lingig (Surigao Del Sur)
27-Jul-25, 04:02 PM,6.3,126.36,106,2.5,050 km S 39° E of Governor Generoso (Davao Oriental)
27-Jul-25, 03:22 PM,13.47,123.59,7,2.4,008 km N 64° E of Buhi (Camarines Sur)
27-Jul-25, 03:13 PM,11.54,122.06,6,1.7,007 km S 40° W of Sebaste (Antique)
27-Jul-25, 03:07 PM,9.12,126.14,30,2,006 km N 31° W of City Of Tandag (Surigao Del Sur)
27-Jul-25, 12:11 PM,8.25,127.22,3,1.6,093 km N 75° E of Lingig (Surigao Del Sur)
27-Jul-25, 12:01 PM,20.49,121.49,17,2.8,043 km N 67° W of Sabtang (Batanes)
27-Jul-25, 11:32 AM,9.88,126.19,33,2.2,010 km N 77° E of Pilar (Surigao Del Norte)
27-Jul-25, 11:27 AM,9.85,126.11,35,1.4,002 km S 47° E of Pilar (Surigao Del Norte)
27-Jul-25, 10:31 AM,8.81,126.37,48,1.7,008 km N 82° E of Marihatag (Surigao Del Sur)
27-Jul-25, 10:07 AM,19.25,121.11,20,2.6,019 km N 32° W of Dalupiri Island (Calayan) (Cagayan)
27-Jul-25, 10:05 AM,8.79,127.12,15,2.5,091 km S 89° E of Marihatag (Surigao Del Sur)
27-Jul-25, 09:26 AM,15.14,119.24,15,2.7,079 km S 66° W of Palauig (Zambales)
27-Jul-25, 09:02 AM,9.77,123.71,16,1.8,011 km S 69° W of Loon (Bohol)
27-Jul-25, 08:54 AM,10.68,125.03,28,1.4,008 km S 15° E of Abuyog (Leyte)
27-Jul-25, 07:27 AM,13.32,120.61,35,1.4,010 km N 11° E of Mamburao (Occidental Mindoro)
27-Jul-25, 06:10 AM,17.71,120.4,28,2,003 km N 47° W of Magsingal (Ilocos Sur)
27-Jul-25, 05:41 AM,7.97,126.75,18,2.8,038 km N 59° E of Cateel (Davao Oriental)
27-Jul-25, 05:10 AM,5.16,126.1,19,2.8,078 km S 64° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
27-Jul-25, 04:36 AM,14.13,120.3,117,2.4,036 km N 80° W of Nasugbu (Batangas)
27-Jul-25, 04:31 AM,5.17,125.93,139,2.5,060 km S 57° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
27-Jul-25, 04:18 AM,17.18,121.52,6,1.9,010 km S 68° W of Mallig (Isabela)
27-Jul-25, 03:56 AM,5.08,126.28,141,2.5,099 km S 64° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
27-Jul-25, 03:53 AM,5.72,126.81,33,2.4,131 km S 81° E of Jose Abad Santos (Davao Occidental)
27-Jul-25, 03:27 AM,2.52,127.7,51,3.9,408 km S 38° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
27-Jul-25, 02:56 AM,9.24,125.93,12,2,004 km S 61° W of Madrid (Surigao Del Sur)
27-Jul-25, 02:45 AM,9.28,125.65,25,1.7,010 km N 82° E of Santiago (Agusan Del Norte)
27-Jul-25, 02:15 AM,13.29,124.08,65,1.6,012 km N 25° W of Rapu-rapu (Albay)
27-Jul-25, 02:08 AM,8.21,127.21,14,1.9,090 km N 78° E of Lingig (Surigao Del Sur)
27-Jul-25, 01:59 AM,5.97,125.95,51,3.4,034 km N 80° E of Jose Abad Santos (Davao Occidental)
27-Jul-25, 12:58 AM,15.62,119.89,22,1.9,004 km S 87° W of Candelaria (Zambales)
27-Jul-25, 12:52 AM,5.55,126.33,83,3.5,086 km S 62° E of Jose Abad Santos (Davao Occidental)
27-Jul-25, 12:51 AM,8.48,126.29,27,1.7,014 km N 21° W of Hinatuan (Surigao Del Sur)
27-Jul-25, 12:42 AM,7.45,126.7,22,2.1,021 km S 46° E of Baganga (Davao Oriental)
26-Jul-25, 11:53 PM,8.31,127.19,3,2.9,091 km N 71° E of Lingig (Surigao Del Sur)
26-Jul-25, 11:51 PM,15.73,121.83,1,2.3,029 km S 83° E of Baler (Aurora)
26-Jul-25, 11:03 PM,5.39,124.9,7,3,054 km S 12° W of Maasim (Sarangani)
26-Jul-25, 10:55 PM,10.6,122.41,3,2.3,009 km S 22° E of Tigbauan (Iloilo)
26-Jul-25, 10:22 PM,9.73,126.12,26,1.9,007 km S 33° W of General Luna (Surigao Del Norte)
26-Jul-25, 10:14 PM,8.73,124.18,6,2,027 km N 45° W of Libertad (Misamis Oriental)
26-Jul-25, 09:33 PM,8.79,127.26,33,2.3,105 km S 90° E of Marihatag (Surigao Del Sur)
26-Jul-25, 07:16 PM,8.23,125.95,1,2.1,007 km N 41° W of Bunawan (Agusan Del Sur)
26-Jul-25, 04:32 PM,16.78,120,46,1.8,038 km N 63° W of City Of San Fernando (La Union)
26-Jul-25, 04:04 PM,9.65,125.98,28,2.1,003 km N 24° E of Socorro (Surigao Del Norte)
26-Jul-25, 02:24 PM,13.75,120.84,56,1.7,011 km N 87° W of Mabini (Batangas)
26-Jul-25, 01:30 PM,8.03,123.02,13,2.5,020 km N 08° W of Bayog (Zamboanga Del Sur)
26-Jul-25, 01:28 PM,13.78,120.82,3,2.2,013 km S 51° W of San Luis (Batangas)
26-Jul-25, 01:07 PM,11.76,125.22,27,1.7,018 km N 67° E of Hinabangan (Samar)
26-Jul-25, 12:07 PM,13.48,120.38,34,3.2,011 km N 51° W of Paluan (Occidental Mindoro)
26-Jul-25, 10:52 AM,7.5,127.2,21,2.6,073 km N 75° E of Caraga (Davao Oriental)
26-Jul-25, 10:50 AM,13.28,122.13,4,2.3,007 km S 42° E of Torrijos (Marinduque)
26-Jul-25, 10:06 AM,7.37,127.41,15,3.5,094 km N 87° E of Caraga (Davao Oriental)
26-Jul-25, 09:31 AM,10.13,124.93,50,2,006 km N 14° W of Macrohon (Southern Leyte)
26-Jul-25, 09:10 AM,8.9,126.3,24,2.5,002 km S 11° W of Cagwait (Surigao Del Sur)
26-Jul-25, 08:48 AM,8.8,126.94,7,3.3,071 km N 90° E of Marihatag (Surigao Del Sur)
26-Jul-25, 08:14 AM,13.56,120.54,94,1.4,018 km N 28° E of Paluan (Occidental Mindoro)
